#
# Single words RandWords
#
#
0	0.0191330279945381	0.0191330279945381	e
1	0.01549415797011	0.0346271859646481	l
2	0.0153421160470838	0.0499693020117319	d
3	0.0116431532626025	0.0616124552743344	o
4	0.0116178129420981	0.0732302682164325	t
5	0.0116174509375195	0.084847719153952	i
6	0.0115964546719587	0.0964441738259107	a
7	0.0115859565391783	0.108030130365089	r
8	0.00774870800565886	0.115778838370748	n
9	0.00770888750200913	0.123487725872757	u
10	0.00768246116776885	0.131170187040526	s
11	0.00763612458170371	0.13880631162223	h
12	0.00267448982694733	0.141480801449177	eee
13	0.00265421757054383	0.144135019019721	ee
14	0.00218216360000521	0.146317182619726	lee
15	0.00213908505514778	0.148456267674874	le
16	0.00212460487200242	0.150580872546876	dee
17	0.00209890254691941	0.152679775093795	de
18	0.00168042525401861	0.154360200347814	aee
19	0.0016536369151997	0.156013837263014	et
20	0.00164965486483473	0.157663492127849	eeo
21	0.00164639682362703	0.159309888951476	eet
22	0.00162938260843123	0.160939271559907	ete
23	0.00162757258553806	0.162566844145445	oe
24	0.00162648657180216	0.164193330717247	eae
25	0.00162395253975172	0.165817283256999	iee
26	0.00162395253975172	0.16744123579675	ei
27	0.00161743645733631	0.169058672254087	eoe
28	0.0016120063886568	0.170670678642744	eo
29	0.0016076623337132	0.172278340976457	eea
30	0.0016076623337132	0.17388600331017	tee
31	0.00160693832455593	0.175492941634726	ea
32	0.00160440429250549	0.177097345927231	ree
33	0.00160259426961232	0.178699940196844	oee
34	0.00160042224214052	0.180300362438984	re
35	0.00159716420093281	0.181897526639917	eei
36	0.00159463016888238	0.183492156808799	ae
37	0.00158992410936014	0.18508208091816	te
38	0.00157906397200112	0.186661144890161	ie
39	0.00155734369728308	0.188218488587444	eie
40	0.00133905493636684	0.189557543523811	lo
41	0.00130792254260432	0.190865466066415	la
42	0.00130430249681798	0.192169768563233	loe
43	0.00129851042355984	0.193468278986793	let
44	0.00129452837319486	0.194762807359988	dte
45	0.00129344235945896	0.196056249719447	lt
46	0.00129308035488033	0.197349330074327	dt
47	0.00128982231367262	0.198639152388	di
48	0.00128946030909399	0.199928612697093	dae
49	0.00128475424957175	0.201213366946665	dea
50	0.00128366823583585	0.202497035182501	lie
51	0.00128222021752131	0.203779255400022	li
52	0.00127896217631361	0.205058217576336	da
53	0.00127642814426317	0.206334645720599	lea
54	0.0012735321076341	0.207608177828233	lte
55	0.00127063607100503	0.208878813899238	lei
56	0.00126774003437595	0.210146553933614	leo
57	0.00126629201606142	0.211412845949676	lae
58	0.00126158595653918	0.212674431906215	die
59	0.00126122395196054	0.213935655858175	dei
60	0.00126122395196054	0.215196879810136	det
61	0.00125362185580923	0.216450501665945	doe
62	0.00124927780086563	0.217699779466811	do
63	0.00124384773218612	0.218943627198997	deo
64	0.00110194193736162	0.220045569136359	eeh
65	0.00109976990988982	0.221145339046248	ese
66	0.00109723587783938	0.222242574924088	nee
67	0.00109325382747441	0.223335828751562	een
68	0.0010856517313231	0.224421480482885	es
69	0.00108492772216583	0.225506408205051	ehe
70	0.00108275569469403	0.226589163899745	se
71	0.00108239369011539	0.227671557589861	eel
72	0.00108203168553676	0.228753589275397	ere
73	0.00107949765348632	0.229833086928884	el
74	0.00107804963517179	0.230911136564055	eue
75	0.00107660161685725	0.231987738180913	eu
76	0.00107587760769998	0.233063615788613	ede
77	0.00107479159396408	0.234138407382577	er
78	0.00107442958938545	0.235212836971962	ene
79	0.00107334357564954	0.236286180547612	ees
80	0.00107225756191364	0.237358438109525	see
81	0.00107117154817774	0.238429609657703	ed
82	0.00106936152528457	0.239498971182988	ne
83	0.00106718949781277	0.2405661606808	ue
84	0.00106682749323413	0.241632988174035	eh
85	0.0010653794749196	0.242698367648954	eed
86	0.0010642934611837	0.243762661110138	eeu
87	0.00106175942913326	0.244824420539271	he
88	0.00105886339250419	0.245883283931775	ele
89	0.00105777737876829	0.246941061310544	eer
90	0.00105451933756058	0.247995580648104	hee
91	0.00104836525972381	0.249043945907828	uee
92	0.0010248349621126	0.250068780869941	roe
93	0.00101288881101768	0.251081669680958	en
94	0.00100782074691681	0.252089490427875	eit
95	0.00100637272860227	0.253095863156477	eat
96	0.0010023906782373	0.254098253834715	to
97	0.00099696060955779	0.255095214444272	oa
98	0.000996598604979156	0.256091813049252	ite
99	0.000991530540878281	0.25708334359013	tie
100	0.000990444527142379	0.258073788117272	eii
101	0.000989720517985112	0.259063508635257	tei
102	0.000989358513406478	0.260052867148664	teo
103	0.00098863450424921	0.261041501652913	rae
104	0.000987548490513308	0.262029050143426	oeo
105	0.00098682448135604	0.263015874624782	toe
106	0.00098682448135604	0.264002699106138	eaa
107	0.00098682448135604	0.264989523587495	aae
108	0.000985376463041504	0.265974900050536	oea
109	0.000985014458462871	0.266959914508999	ieo
110	0.000984290449305603	0.267944204958305	eoo
111	0.000983928444726969	0.268928133403031	aei
112	0.000982480426412433	0.269910613829444	iet
113	0.000981756417255165	0.270892370246699	ii
114	0.000981756417255165	0.271874126663954	oie
115	0.00098030839894063	0.272854435062895	ate
116	0.000979946394361996	0.273834381457257	eot
117	0.000979946394361996	0.274814327851619	aa
118	0.000979222385204728	0.275793550236824	oae
119	0.000978860380626094	0.27677241061745	eto
120	0.000977774366890192	0.27775018498434	eti
121	0.000977774366890192	0.27872795935123	reo
122	0.000977050357732925	0.279705009708963	ra
123	0.000974154321103853	0.280679164030067	oi
124	0.000973792316525219	0.281652956346592	oei
125	0.000973792316525219	0.282626748663117	rei
126	0.00097198229363205	0.283598730956749	tea
127	0.000971620289053416	0.284570351245803	tte
128	0.000971620289053416	0.285541971534856	at
129	0.000970896279896148	0.286512867814752	io
130	0.000970534275317514	0.28748340209007	ai
131	0.000969448261581613	0.288452850351651	eai
132	0.000968362247845711	0.289421212599497	tet
133	0.000965828215795273	0.290387040815292	ta
134	0.000964742202059372	0.291351783017352	aie
